,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Name,Transported,Spendings
7587,8115_01,Europa,1,B/318/S,TRAPPIST-1e,31.0,0,Phecca Prieress,1,0.0
7588,8115_02,Europa,1,B/318/S,TRAPPIST-1e,40.0,0,Eltais Prieress,1,0.0
7589,8116_01,Mars,0,D/252/P,55 Cancri e,28.0,0,Ties Prin,0,1187.0
7590,8117_01,Europa,1,B/319/S,TRAPPIST-1e,17.0,0,Diram Pernised,1,0.0
7591,8117_02,Europa,0,B/319/S,TRAPPIST-1e,24.0,0,Caiamin Pernised,0,5880.0
7592,8117_03,Europa,1,B/319/S,55 Cancri e,54.0,,Rasalm Pernised,1,0.0
7593,8118_01,Earth,1,G/1310/P,TRAPPIST-1e,21.0,0,Eilace Browlerson,0,0.0
7594,8119_01,Earth,1,F/1555/S,55 Cancri e,2.0,0,Harvin Tersimpson,0,0.0
7595,8119_02,Earth,,F/1555/S,55 Cancri e,20.0,0,Willey Tersimpson,1,1162.0
7596,8119_03,Earth,0,F/1555/S,55 Cancri e,20.0,,Thew Tersimpson,0,716.0
7597,8120_01,Europa,0,D/253/P,55 Cancri e,36.0,0,Hekarf Pacticious,1,5938.0
7598,8121_01,Earth,1,G/1311/P,TRAPPIST-1e,25.0,0,Jeroy Kimpson,1,
7599,8122_01,Europa,0,C/302/S,55 Cancri e,58.0,0,Sadiram Coning,0,
7600,8122_02,Europa,0,C/302/S,TRAPPIST-1e,37.0,0,Arkaban Coning,1,1398.0
7601,8122_03,Europa,0,C/302/S,TRAPPIST-1e,26.0,0,Gemmark Coning,0,7373.0
7602,8123_01,Earth,1,G/1312/P,TRAPPIST-1e,45.0,0,Violan Newtontoss,0,0.0
7603,8124_01,Earth,0,F/1681/P,TRAPPIST-1e,44.0,0,Ryany Paynard,0,903.0
7604,8128_01,Mars,1,F/1682/P,TRAPPIST-1e,24.0,0,Mele Queke,1,0.0
7605,8129_01,Earth,1,,55 Cancri e,13.0,0,Eline Casonston,1,0.0
7606,8129_02,Earth,0,G/1313/P,TRAPPIST-1e,4.0,0,Frey Casonston,1,0.0
7607,8129_03,Earth,0,F/1683/P,TRAPPIST-1e,24.0,0,Eulah Casonston,0,2290.0
7608,8129_04,Earth,0,F/1683/P,55 Cancri e,27.0,0,Millie Casonston,0,804.0
7609,8129_05,Earth,0,E/522/P,TRAPPIST-1e,39.0,0,Rona Casonston,0,1670.0
7610,8130_01,Earth,1,G/1308/S,TRAPPIST-1e,23.0,0,Morrie Mcbriddley,0,0.0
7611,8130_02,Earth,0,G/1308/S,55 Cancri e,4.0,0,Brie Mcbriddley,0,0.0
7612,8130_03,Earth,1,G/1308/S,TRAPPIST-1e,0.0,0,Ferry Mcbriddley,0,0.0
7613,8131_01,Mars,1,F/1557/S,TRAPPIST-1e,22.0,0,Gieses Shbre,1,0.0
7614,8133_01,Mars,0,D/254/P,TRAPPIST-1e,27.0,0,Gra Suncy,0,1718.0
7615,8135_01,Europa,1,C/267/P,TRAPPIST-1e,22.0,0,Navior Coudered,1,0.0
7616,8136_01,Europa,1,C/268/P,55 Cancri e,26.0,0,Alphact Inderad,1,0.0
7617,8136_02,Europa,0,C/268/P,TRAPPIST-1e,60.0,0,Achium Inderad,0,10800.0
7618,8137_01,Earth,0,G/1314/P,TRAPPIST-1e,18.0,0,Antone Fielson,0,908.0
7619,8138_01,Earth,1,G/1315/P,55 Cancri e,20.0,0,Nica Whitneyes,0,0.0
7620,8139_01,Earth,0,E/523/P,TRAPPIST-1e,25.0,0,Andie Mirezavis,1,791.0
7621,8140_01,Earth,1,G/1309/S,PSO J318.5-22,24.0,0,Berta Chapmaney,1,0.0
7622,8141_01,Earth,1,G/1310/S,TRAPPIST-1e,38.0,0,Stenny Belley,1,0.0
7623,8143_01,Earth,0,F/1558/S,TRAPPIST-1e,18.0,0,Sergia Vines,1,734.0
7624,8144_01,Europa,1,B/270/P,55 Cancri e,45.0,0,Graston Donotaked,1,0.0
7625,8144_02,Europa,0,B/270/P,TRAPPIST-1e,13.0,0,Marfar Chsere,0,9063.0
7626,8144_03,Europa,0,B/270/P,TRAPPIST-1e,28.0,0,Muonus Chsere,1,3524.0
7627,8144_04,Europa,0,B/270/P,TRAPPIST-1e,5.0,0,Dhena Donotaked,1,0.0
7628,8147_01,Earth,0,G/1317/P,TRAPPIST-1e,20.0,0,Everly Pittler,0,3762.0
7629,8147_02,Earth,1,,TRAPPIST-1e,2.0,0,Mabley Pittler,1,0.0
7630,8147_03,Earth,0,G/1317/P,TRAPPIST-1e,42.0,0,Jeroy Pittler,0,906.0
7631,8147_04,Earth,0,G/1317/P,55 Cancri e,0.0,0,Cline Pittler,1,0.0
7632,8148_01,Earth,0,G/1318/P,TRAPPIST-1e,18.0,0,Jarena Cartez,0,809.0
7633,8149_01,Earth,1,G/1319/P,PSO J318.5-22,26.0,0,Gordo Contrevins,0,0.0
7634,8150_01,Mars,1,E/539/S,55 Cancri e,3.0,0,Bles Kart,1,
7635,8150_02,Mars,1,E/539/S,PSO J318.5-22,49.0,0,Stmeal Kart,1,0.0
7636,8150_03,Mars,0,E/539/S,TRAPPIST-1e,19.0,0,Stey Kart,0,1287.0
7637,8152_01,Earth,1,G/1312/S,TRAPPIST-1e,19.0,0,Stanya Bullisey,0,0.0
7638,8153_01,Earth,1,G/1320/P,TRAPPIST-1e,15.0,0,Monah Hickett,0,0.0
7639,8156_01,Earth,0,G/1321/P,PSO J318.5-22,53.0,0,Phia Yorkland,0,521.0
7640,8157_01,Earth,0,G/1313/S,TRAPPIST-1e,0.0,0,Luisy Morelly,1,0.0
7641,8157_02,Earth,0,F/1560/S,55 Cancri e,39.0,0,Nance Morelly,0,2154.0
7642,8157_03,Earth,0,G/1313/S,TRAPPIST-1e,45.0,0,Leneva Morelly,0,4688.0
7643,8157_04,Earth,1,G/1313/S,TRAPPIST-1e,10.0,0,Wine Morelly,1,0.0
7644,8157_05,Earth,0,G/1313/S,55 Cancri e,1.0,0,Lyne Morelly,1,0.0
7645,8157_06,Earth,0,G/1313/S,TRAPPIST-1e,9.0,0,Chadie Morelly,1,0.0
7646,8158_01,Mars,0,F/1686/P,TRAPPIST-1e,40.0,0,Hork Repie,0,1309.0
7647,8159_01,Earth,0,F/1687/P,,26.0,0,Blancy Guerson,0,630.0
7648,8161_01,Earth,0,F/1688/P,TRAPPIST-1e,18.0,0,Marina Pooles,0,1235.0
7649,8162_01,Europa,0,E/524/P,TRAPPIST-1e,47.0,0,Isotone Fringh,0,2293.0
7650,8164_01,Earth,0,G/1314/S,TRAPPIST-1e,31.0,0,Loree Wolfernan,0,1818.0
7651,8165_01,Mars,0,E/525/P,TRAPPIST-1e,,0,Labix One,0,1048.0
7652,8167_01,Earth,1,G/1315/S,PSO J318.5-22,23.0,0,Kendy Foxter,1,0.0
7653,8168_01,Earth,0,F/1561/S,55 Cancri e,32.0,0,Alber Carpentley,0,
7654,8168_02,Earth,0,F/1561/S,TRAPPIST-1e,32.0,0,Lison Boyers,0,1384.0
7655,8168_03,Earth,0,F/1561/S,TRAPPIST-1e,21.0,0,Briane Carpentley,0,646.0
7656,8168_04,Earth,0,F/1561/S,TRAPPIST-1e,,0,Bland Boyers,0,864.0
7657,8168_05,Earth,0,G/1316/S,TRAPPIST-1e,22.0,0,Brada Carpentley,0,753.0
7658,8168_06,Earth,0,G/1316/S,TRAPPIST-1e,18.0,0,Camina Carpentley,1,
7659,8168_07,Earth,1,G/1316/S,PSO J318.5-22,28.0,0,Wena Boyers,1,0.0
7660,8168_08,Earth,1,G/1316/S,TRAPPIST-1e,38.0,0,Ryanne Boyers,1,0.0
7661,8171_01,Earth,0,F/1690/P,TRAPPIST-1e,46.0,0,Dandy Beckerson,0,748.0
7662,8173_01,Europa,0,C/304/S,TRAPPIST-1e,44.0,0,Asellah Shricatory,1,4296.0
7663,8175_01,Europa,1,C/305/S,TRAPPIST-1e,38.0,0,Terope Geraing,1,0.0
7664,8176_01,Europa,0,A/98/S,55 Cancri e,28.0,0,Mintard Guloofant,0,11465.0
7665,8177_01,Earth,0,G/1317/S,TRAPPIST-1e,31.0,0,Davis Wallerson,0,
7666,8178_01,Earth,1,G/1318/S,TRAPPIST-1e,18.0,0,Sha Weavesend,1,0.0
7667,8182_01,Earth,0,F/1564/S,PSO J318.5-22,18.0,0,Jaimez Fowlesterez,0,756.0
7668,8186_01,Earth,0,G/1319/S,55 Cancri e,4.0,0,Leneva Jenkinnedy,1,0.0
7669,8186_02,Earth,1,G/1319/S,PSO J318.5-22,0.0,0,Kariel Jenkinnedy,1,0.0
7670,8186_03,Earth,0,G/1319/S,TRAPPIST-1e,0.0,0,Glenry Estiagosen,0,
7671,8186_04,Earth,1,G/1319/S,PSO J318.5-22,23.0,0,Rayley Jenkinnedy,0,0.0
7672,8189_01,Europa,0,C/271/P,TRAPPIST-1e,35.0,0,Arrak Fanchy,0,3225.0
7673,8190_01,Europa,1,B/320/S,55 Cancri e,43.0,0,Izaron Ingalt,1,0.0
7674,8191_01,Earth,0,G/1320/S,PSO J318.5-22,18.0,0,Gracy Gaington,0,774.0
7675,8192_01,Earth,0,F/1566/S,TRAPPIST-1e,18.0,0,Herry Mcphernard,0,1444.0
7676,8194_01,Earth,0,F/1567/S,TRAPPIST-1e,18.0,0,Hary Puckenton,1,692.0
7677,8197_01,Earth,0,F/1693/P,55 Cancri e,49.0,0,Ambert Sellentry,0,716.0
7678,8199_01,Earth,0,G/1329/P,TRAPPIST-1e,19.0,0,Patha Drakeekss,0,0.0
7679,8200_01,Earth,1,G/1330/P,PSO J318.5-22,22.0,0,Wen Wheelez,1,0.0
7680,8202_01,Europa,0,C/306/S,TRAPPIST-1e,4.0,0,Ainons Unkcatted,1,
7681,8202_02,Europa,0,C/306/S,TRAPPIST-1e,0.0,0,Brak Unkcatted,1,0.0
7682,8202_03,,1,C/306/S,TRAPPIST-1e,,0,Charga Unkcatted,1,
7683,8202_04,Europa,0,C/306/S,TRAPPIST-1e,39.0,0,Nasliak Unkcatted,1,4560.0
7684,8202_05,Europa,0,C/306/S,55 Cancri e,36.0,0,Bottom Unkcatted,0,16338.0
7685,8202_06,Europa,1,C/306/S,TRAPPIST-1e,53.0,0,Sinon Unkcatted,1,0.0
7686,8203_01,Europa,0,C/307/S,55 Cancri e,23.0,0,Altan Pernised,0,
7687,8203_02,Europa,1,C/307/S,TRAPPIST-1e,24.0,0,Geno Pernised,1,0.0
7688,8204_01,Europa,0,E/541/S,TRAPPIST-1e,25.0,0,Krazet Distured,0,3453.0
7689,8204_02,Europa,0,E/541/S,TRAPPIST-1e,30.0,0,Terion Distured,0,3575.0
7690,8205_01,Earth,,G/1331/P,TRAPPIST-1e,20.0,0,Lyde Fulloydez,0,627.0
7691,8207_01,Mars,1,F/1695/P,TRAPPIST-1e,40.0,0,Hers Buche,1,0.0
7692,8208_01,Earth,1,G/1322/S,PSO J318.5-22,18.0,0,Andice Dickley,1,0.0
7693,8209_01,Earth,0,G/1332/P,TRAPPIST-1e,57.0,0,Oraryn Mirandry,1,888.0
7694,8210_01,Mars,0,D/241/S,TRAPPIST-1e,47.0,0,Crat Ble,0,1782.0
7695,8211_01,Earth,1,G/1323/S,55 Cancri e,26.0,0,Jodye Haynard,1,
7696,8212_01,Earth,0,F/1569/S,PSO J318.5-22,29.0,0,Mollie Tersimpson,0,559.0
7697,8213_01,Earth,0,G/1333/P,TRAPPIST-1e,32.0,0,Feryla Gouldensen,0,884.0
7698,8214_01,Europa,1,D/242/S,TRAPPIST-1e,30.0,0,Atinon Exnutchor,1,0.0
7699,8216_01,Earth,0,G/1334/P,TRAPPIST-1e,18.0,0,Patsya Bonder,1,704.0
7700,8217_01,Earth,0,F/1570/S,TRAPPIST-1e,49.0,0,Joanny Mcbriddley,0,800.0
7701,8218_01,Europa,1,B/272/P,TRAPPIST-1e,33.0,0,Tauvaah Aloubtled,1,0.0
7702,8219_01,Earth,,G/1335/P,TRAPPIST-1e,18.0,0,Ralda Flynnis,0,1779.0
7703,8220_01,Europa,0,A/99/S,TRAPPIST-1e,29.0,0,Hadaron Gulcepusy,1,5326.0
7704,8221_01,Mars,1,F/1696/P,TRAPPIST-1e,34.0,0,Range Cusa,1,0.0
7705,8222_01,Mars,0,D/257/P,TRAPPIST-1e,43.0,0,Muld Sidie,0,2384.0
7706,8222_02,Mars,0,F/1697/P,TRAPPIST-1e,18.0,0,Hock Sidie,1,1288.0
7707,8224_01,Earth,1,G/1325/S,TRAPPIST-1e,31.0,0,Nancey Pooles,0,0.0
7708,8225_01,Mars,0,,TRAPPIST-1e,15.0,0,Heersh Nutty,0,1463.0
7709,8226_01,Mars,1,F/1572/S,TRAPPIST-1e,3.0,0,Sunk Mille,1,0.0
7710,8226_02,Mars,1,F/1572/S,TRAPPIST-1e,37.0,0,Guark Mille,1,0.0
7711,8226_03,Mars,1,F/1572/S,TRAPPIST-1e,1.0,0,Crunde Mille,1,0.0
7712,8227_01,Earth,0,E/527/P,TRAPPIST-1e,27.0,0,Leneva Headardyer,1,1681.0
7713,8229_01,Earth,1,G/1336/P,TRAPPIST-1e,15.0,0,Armene Patthews,1,0.0
7714,8231_01,Earth,0,G/1327/S,TRAPPIST-1e,33.0,0,Hen Fryersonis,1,1020.0
7715,8231_02,Earth,0,G/1327/S,TRAPPIST-1e,65.0,0,Troya Fryersonis,0,908.0
7716,8232_01,Earth,0,F/1574/S,TRAPPIST-1e,19.0,0,Eduana Rames,0,1234.0
7717,8233_01,Earth,0,F/1575/S,TRAPPIST-1e,30.0,0,Leene Balderts,0,797.0
7718,8233_02,Earth,0,F/1575/S,TRAPPIST-1e,37.0,0,Stevey Balderts,0,899.0
7719,8235_01,Earth,0,F/1576/S,TRAPPIST-1e,15.0,0,Joyton Coxterez,0,1441.0
7720,8237_01,Earth,0,F/1577/S,TRAPPIST-1e,19.0,0,Oraryn Bakerson,0,778.0
7721,8238_01,Earth,0,F/1578/S,TRAPPIST-1e,20.0,0,Katiey Thomason,0,794.0
7722,8238_02,Earth,1,G/1328/S,55 Cancri e,19.0,0,Allara Thomason,0,0.0
7723,8239_01,Earth,0,F/1579/S,55 Cancri e,21.0,0,Marily Garnes,0,694.0
7724,8242_01,Earth,0,G/1330/S,TRAPPIST-1e,20.0,0,Melica Harmontry,1,888.0
7725,8243_01,Earth,0,G/1331/S,TRAPPIST-1e,18.0,0,Jonard Cooks,0,908.0
7726,8244_01,Earth,0,G/1337/P,TRAPPIST-1e,27.0,0,Naomin Bailes,0,1016.0
7727,8247_01,Europa,0,D/258/P,TRAPPIST-1e,23.0,0,,1,3866.0
7728,8248_01,Earth,1,G/1339/P,TRAPPIST-1e,25.0,0,Lesley Casez,0,0.0
7729,8248_02,Earth,0,G/1339/P,PSO J318.5-22,72.0,0,Netty Casez,0,772.0
7730,8251_01,Earth,1,G/1332/S,,35.0,0,Ferry Singlents,1,0.0
7731,8252_01,Earth,0,F/1699/P,55 Cancri e,29.0,0,Regana Nieldsond,0,
7732,8252_02,Earth,,G/1341/P,TRAPPIST-1e,11.0,0,Thondy Nieldsond,0,0.0
7733,8252_03,Earth,1,G/1341/P,TRAPPIST-1e,7.0,0,Lorian Nieldsond,0,0.0
7734,8254_01,Mars,1,F/1700/P,TRAPPIST-1e,,0,Cocowl Cone,1,0.0
7735,8255_01,Earth,0,G/1333/S,TRAPPIST-1e,28.0,0,Nathy Corman,0,888.0
7736,8257_01,Mars,0,E/529/P,TRAPPIST-1e,41.0,0,Tex Bert,0,1049.0
7737,8259_01,Earth,0,G/1342/P,TRAPPIST-1e,,0,Byrona Potthews,0,810.0
7738,8260_01,Earth,0,F/1582/S,55 Cancri e,19.0,,Allena Daviddley,0,721.0
7739,8260_02,Earth,0,G/1334/S,55 Cancri e,8.0,0,Stancy Dunnisey,1,0.0
7740,8260_03,Earth,1,G/1334/S,55 Cancri e,4.0,0,Melara Daviddley,1,0.0
7741,8261_01,Earth,1,G/1343/P,PSO J318.5-22,38.0,0,Blance Kiddley,0,0.0
7742,8264_01,Mars,0,F/1584/S,TRAPPIST-1e,21.0,0,Lifes Ste,1,1040.0
7743,8265_01,Earth,1,G/1344/P,TRAPPIST-1e,18.0,0,Curtle Winsley,0,0.0
7744,8266_01,Earth,1,G/1345/P,TRAPPIST-1e,10.0,0,Karay Thorney,1,0.0
7745,8267_01,Mars,0,E/530/P,TRAPPIST-1e,29.0,0,Ret Cla,0,1298.0
7746,8267_02,Mars,1,F/1701/P,TRAPPIST-1e,25.0,0,Berers Cla,1,0.0
7747,8268_01,Europa,1,B/321/S,TRAPPIST-1e,40.0,0,Astrark Impress,1,0.0
7748,8268_02,Europa,0,B/321/S,TRAPPIST-1e,19.0,0,Shatrix Impress,0,3267.0
7749,8270_01,Mars,0,F/1702/P,TRAPPIST-1e,38.0,0,Doakes Hart,1,2013.0
7750,8271_01,Earth,0,F/1586/S,TRAPPIST-1e,19.0,0,Lavey Delazarson,1,2786.0
7751,8272_01,Mars,0,F/1587/S,TRAPPIST-1e,0.0,0,Pigars Fache,1,0.0
7752,8272_02,Mars,1,F/1587/S,TRAPPIST-1e,4.0,0,Mesh Fache,1,0.0
7753,8272_03,Mars,1,F/1587/S,TRAPPIST-1e,29.0,0,Plat Fache,1,
7754,8273_01,Earth,0,G/1346/P,TRAPPIST-1e,46.0,0,Lilley Woody,0,884.0
7755,8275_01,Mars,1,F/1588/S,TRAPPIST-1e,32.0,0,Slix Clake,1,0.0
7756,8276_01,Europa,,C/273/P,TRAPPIST-1e,26.0,0,Canons Oirmplathy,1,0.0
7757,8276_02,Europa,1,C/273/P,TRAPPIST-1e,23.0,0,Zaurion Tractive,1,0.0
7758,8277_01,Earth,1,G/1348/P,55 Cancri e,32.0,0,Diandy Woody,1,0.0
7759,8279_01,Earth,0,G/1349/P,TRAPPIST-1e,31.0,0,Monah Villenson,1,
7760,8280_01,Earth,0,F/1703/P,TRAPPIST-1e,34.0,0,Carma Rocholton,1,902.0
7761,8281_01,,0,F/1704/P,TRAPPIST-1e,45.0,0,Iandy Cooks,0,704.0
7762,8282_01,Earth,0,G/1336/S,TRAPPIST-1e,61.0,0,Alvia Jacostaney,0,807.0
7763,8287_01,Mars,0,E/542/S,TRAPPIST-1e,21.0,0,Toat Nanie,0,1896.0
7764,8288_01,Mars,0,D/259/P,TRAPPIST-1e,,0,Rooses Sache,0,2729.0
7765,8288_02,Mars,0,F/1705/P,TRAPPIST-1e,15.0,0,Goleer Sache,0,1337.0
7766,8289_01,Earth,1,G/1350/P,TRAPPIST-1e,14.0,0,Stendy Fredersend,0,0.0
7767,8291_01,Earth,1,G/1339/S,TRAPPIST-1e,18.0,0,Bony Mathison,1,0.0
7768,8292_01,Europa,1,C/310/S,TRAPPIST-1e,39.0,0,Tabia Igmable,1,0.0
7769,8294_01,Mars,1,E/543/S,TRAPPIST-1e,62.0,0,,1,0.0
7770,8295_01,Mars,0,F/1591/S,TRAPPIST-1e,40.0,0,Skies Upead,0,1309.0
7771,8297_01,,0,F/1592/S,TRAPPIST-1e,21.0,0,Hilley Charpelaney,0,666.0
7772,8298_01,Mars,1,F/1593/S,TRAPPIST-1e,12.0,0,Gal Prité,1,0.0
7773,8300_01,Europa,0,C/274/P,,27.0,0,Alyatik Ratorring,1,
7774,8301_01,Europa,0,C/275/P,TRAPPIST-1e,28.0,0,Bosonon Horbox,0,7792.0
7775,8302_01,Earth,0,G/1340/S,TRAPPIST-1e,0.0,0,Leenny Burchrison,1,0.0
7776,8302_02,Earth,0,F/1594/S,TRAPPIST-1e,17.0,0,Heremy Burchrison,0,871.0
7777,8303_01,Mars,0,F/1595/S,55 Cancri e,23.0,0,Lios Stead,0,2982.0
7778,8306_01,Earth,0,G/1351/P,TRAPPIST-1e,6.0,0,Allene Hardonald,1,0.0
7779,8306_02,Earth,1,G/1351/P,PSO J318.5-22,29.0,0,Ianya Hardonald,1,0.0
7780,8306_03,Earth,0,G/1351/P,,41.0,0,Bonya Hardonald,0,
7781,8307_01,Europa,0,A/100/S,55 Cancri e,27.0,1,Porrimp Unkcal,1,3266.0
7782,8307_02,Europa,1,A/100/S,TRAPPIST-1e,34.0,0,Sabiton Unkcal,1,0.0
7783,8310_01,Europa,1,E/545/S,55 Cancri e,36.0,0,Azhah Hiebox,1,0.0
7784,8313_01,Earth,0,G/1341/S,TRAPPIST-1e,30.0,0,Sallie Gainney,0,754.0
7785,8314_01,Europa,0,D/245/S,TRAPPIST-1e,30.0,0,Altairk Folumorly,0,6872.0
7786,8314_02,,0,D/245/S,55 Cancri e,29.0,1,Hekaron Folumorly,1,3605.0
7787,8315_01,Earth,0,F/1598/S,TRAPPIST-1e,21.0,0,Lette Mcneiley,0,803.0
7788,8316_01,Earth,0,F/1709/P,55 Cancri e,21.0,0,Gailia Beckerson,0,574.0
7789,8317_01,Earth,0,F/1710/P,55 Cancri e,18.0,0,Olgary Rocknight,0,698.0
7790,8318_01,Mars,1,F/1711/P,TRAPPIST-1e,11.0,0,Emoles Ropie,1,0.0
7791,8318_02,Mars,0,F/1711/P,TRAPPIST-1e,65.0,0,Kie Ropie,0,1399.0
7792,8318_03,Mars,0,F/1711/P,55 Cancri e,25.0,0,Hark Ropie,0,1074.0
7793,8318_04,Mars,1,F/1711/P,55 Cancri e,0.0,0,Heres Ropie,1,0.0
7794,8319_01,Earth,0,F/1712/P,TRAPPIST-1e,24.0,0,Royce Leblanchez,0,
7795,8320_01,Earth,1,G/1352/P,PSO J318.5-22,19.0,0,Beula Mckinsond,1,0.0
7796,8321_01,Earth,0,F/1713/P,TRAPPIST-1e,23.0,0,Hillie Farrez,0,693.0
7797,8322_01,Europa,0,,PSO J318.5-22,45.0,1,Hamelik Briouse,0,
7798,8322_02,,1,C/312/S,55 Cancri e,52.0,0,Adharan Briouse,1,0.0
7799,8323_01,Earth,0,E/546/S,PSO J318.5-22,55.0,0,Isaacy Sawyerson,1,790.0
7800,8324_01,Earth,1,G/1353/P,PSO J318.5-22,24.0,0,Edgary Sextones,0,0.0
7801,8326_01,Earth,0,G/1354/P,TRAPPIST-1e,31.0,0,Lanedy Howenters,0,
7802,8328_01,Earth,1,G/1356/P,TRAPPIST-1e,18.0,0,Melica Huffy,0,0.0
7803,8329_01,Earth,1,G/1357/P,TRAPPIST-1e,22.0,0,Jeron Ington,0,0.0
7804,8330_01,Earth,0,F/1600/S,TRAPPIST-1e,39.0,0,Wilmay Patrichane,0,803.0
7805,8332_01,Earth,1,G/1358/P,PSO J318.5-22,19.0,0,Elice Dillines,1,0.0
7806,8333_01,Europa,0,C/313/S,55 Cancri e,33.0,0,Leshmet Amincrerus,0,6360.0
7807,8334_01,Earth,1,G/1359/P,PSO J318.5-22,14.0,0,Jaimer Flowensley,1,0.0
7808,8335_01,Mars,0,E/531/P,TRAPPIST-1e,30.0,0,Gons Flell,0,1299.0
7809,8336_01,Mars,1,E/547/S,TRAPPIST-1e,30.0,0,Minnys Sutte,1,0.0
7810,8338_01,Mars,1,F/1716/P,TRAPPIST-1e,21.0,0,Choney Empie,1,0.0
7811,8338_02,Mars,0,F/1716/P,TRAPPIST-1e,45.0,0,Rail Empie,0,1337.0
7812,8338_03,Mars,1,F/1716/P,TRAPPIST-1e,17.0,0,Feles Empie,1,
7813,8339_01,Europa,0,D/246/S,TRAPPIST-1e,39.0,0,Markton Dratembid,0,
7814,8339_02,Europa,,D/246/S,TRAPPIST-1e,22.0,0,Eleb Dratembid,0,6879.0
7815,8341_01,Earth,0,F/1601/S,TRAPPIST-1e,37.0,0,Etha Pughlinsons,0,690.0
7816,8342_01,Europa,0,E/548/S,TRAPPIST-1e,48.0,0,Tach Sprender,1,
7817,8342_02,Europa,1,E/548/S,TRAPPIST-1e,33.0,0,Skatik Sprender,1,0.0
7818,8342_03,Europa,0,E/548/S,55 Cancri e,37.0,0,Aldera Sprender,0,3785.0
7819,8343_01,Earth,0,F/1717/P,TRAPPIST-1e,27.0,0,Raceky Norrison,0,2653.0
7820,8344_01,Mars,1,D/247/S,TRAPPIST-1e,29.0,0,Donch Pare,1,
7821,8344_02,Mars,0,D/247/S,TRAPPIST-1e,38.0,0,Tops Pare,1,953.0
7822,8344_03,Mars,1,D/247/S,TRAPPIST-1e,16.0,0,Unchex Perie,1,0.0
7823,8345_01,Earth,0,F/1602/S,PSO J318.5-22,18.0,0,Glena Franton,0,2056.0
7824,8346_01,Earth,0,F/1718/P,TRAPPIST-1e,,0,Stelle Woodwinez,0,774.0
7825,8348_01,Mars,1,E/532/P,TRAPPIST-1e,47.0,0,Minies Hotty,1,
7826,8354_01,Europa,1,B/323/S,TRAPPIST-1e,15.0,0,Phargak Springht,1,0.0
7827,8354_02,Europa,1,B/323/S,TRAPPIST-1e,13.0,0,Mino Springht,1,0.0
7828,8356_01,Earth,1,G/1361/P,PSO J318.5-22,19.0,0,Amela Hurchanney,0,0.0
7829,8360_01,Europa,1,B/326/S,TRAPPIST-1e,17.0,0,Okulas Valousead,1,0.0
7830,8360_02,Europa,1,B/326/S,TRAPPIST-1e,31.0,0,Hekab Valousead,1,
7831,8362_01,Earth,0,F/1720/P,TRAPPIST-1e,19.0,0,Jerrye Briggston,1,775.0
7832,8363_01,Europa,0,A/101/S,55 Cancri e,25.0,0,Shail Crelaxle,0,2927.0
7833,8363_02,Europa,0,A/101/S,TRAPPIST-1e,26.0,0,Dira Crelaxle,0,3994.0
7834,8365_01,Earth,1,G/1363/P,55 Cancri e,25.0,0,Katiey Bardina,1,0.0
7835,8366_01,Earth,0,G/1364/P,TRAPPIST-1e,2.0,0,Irmark Burnewman,0,0.0
7836,8366_02,Earth,0,,TRAPPIST-1e,7.0,0,,0,0.0
7837,8366_03,Earth,1,G/1364/P,TRAPPIST-1e,2.0,0,Jodia Russon,1,0.0
7838,8366_04,Earth,0,G/1364/P,TRAPPIST-1e,19.0,0,Violan Burnewman,0,
7839,8366_05,Earth,,G/1364/P,TRAPPIST-1e,1.0,0,Dorah Burnewman,0,0.0
7840,8368_01,Earth,1,G/1365/P,TRAPPIST-1e,4.0,0,Murie Dayers,1,0.0
7841,8368_02,Earth,0,F/1721/P,55 Cancri e,49.0,0,Willey Dayers,1,777.0
7842,8369_01,Mars,1,F/1604/S,TRAPPIST-1e,61.0,0,Honjay Chene,1,0.0
7843,8369_02,Mars,0,E/549/S,TRAPPIST-1e,57.0,1,Halesh Pette,1,1896.0
7844,8371_01,Earth,0,F/1605/S,55 Cancri e,52.0,0,Everly Lewinez,1,753.0
7845,8373_01,Earth,0,F/1606/S,TRAPPIST-1e,22.0,0,Gillie Crosbornes,0,730.0
7846,8374_01,Europa,1,,55 Cancri e,37.0,0,Gacrab Stubtlarle,1,0.0
7847,8375_01,Earth,0,,PSO J318.5-22,15.0,0,Carlen Valezaley,1,704.0
7848,8376_01,Mars,1,F/1607/S,TRAPPIST-1e,28.0,0,Gamuls Rapie,1,0.0
7849,8377_01,Mars,0,E/537/P,TRAPPIST-1e,40.0,0,Pon Meau,0,1298.0
7850,8378_01,Earth,0,F/1608/S,TRAPPIST-1e,13.0,0,Glena Bellyonsley,0,3324.0
7851,8379_01,Earth,0,F/1609/S,TRAPPIST-1e,24.0,0,Toniel Heney,0,702.0
7852,8380_01,Earth,1,G/1367/P,PSO J318.5-22,25.0,0,Craine Carpentley,1,0.0
7853,8381_01,Earth,0,E/550/S,TRAPPIST-1e,25.0,0,Line Vinozarks,0,791.0
7854,8382_01,Europa,0,C/277/P,TRAPPIST-1e,43.0,0,,0,12386.0
7855,8383_01,Earth,1,G/1368/P,TRAPPIST-1e,46.0,0,Mariel Gibbsonton,0,0.0
7856,8383_02,Earth,1,G/1368/P,TRAPPIST-1e,3.0,0,Nathy Gibbsonton,0,0.0
